DATUM,CAS,SUM_of_MNOZSTVO
22-09-14,810,20459.67604
22-09-14,825,19919.91809
22-09-14,840,19515.83655
22-09-14,855,19011.48572
22-09-14,870,19314.20337
22-09-14,885,19113.39178
22-09-14,900,18978.66829
22-09-14,915,18799.06778
22-09-14,930,18557.45831
22-09-14,945,17763.44143
22-09-14,960,17426.94796
22-09-14,975,17231.60227
22-09-14,990,17077.11671
22-09-14,1005,17758.37792
22-09-14,1020,18173.17916
22-09-14,1035,18278.13007
22-09-14,1050,18247.55527
22-09-14,1065,18273.42448
22-09-14,1080,17990.64618
22-09-14,1095,17645.90275
22-09-14,1110,17591.82986
22-09-14,1125,17255.44569
22-09-14,1140,16843.52384
22-09-14,1155,16591.24213
22-09-14,1170,16204.58953
22-09-14,1185,15627.18879
22-09-14,1200,14517.61946
22-09-14,1215,13644.80255
22-09-14,1230,13497.95146
22-09-14,1245,13115.00134
22-09-14,1260,13104.15833
22-09-14,1275,13053.74433
22-09-14,1290,13215.12607
22-09-14,1305,12969.90527
22-09-14,1320,12880.39802
23-09-14,-105,13112.6082
23-09-14,-90,12818.21043
23-09-14,-75,12241.5313
23-09-14,-60,12131.84943
23-09-14,-45,12227.98003
23-09-14,-30,12353.31992
23-09-14,-15,12298.78433
23-09-14,0,12431.66664
23-09-14,15,12533.12059
23-09-14,30,12374.00387
23-09-14,45,12433.12682
23-09-14,60,12557.29267
23-09-14,75,12469.134
23-09-14,90,12469.77051
23-09-14,105,12149.82858
23-09-14,120,12171.03604
23-09-14,135,12518.47515
23-09-14,150,12766.89893
23-09-14,165,12938.64286
23-09-14,180,13326.37905
23-09-14,195,13729.81072
23-09-14,210,14038.3106
23-09-14,225,14789.66635
23-09-14,240,16085.01825
23-09-14,255,18630.80948
23-09-14,270,20115.16943
23-09-14,285,21278.81818
23-09-14,300,21760.63073
23-09-14,315,22775.51324
23-09-14,330,23370.26037
23-09-14,345,23458.0633
23-09-14,360,23340.98414
23-09-14,375,23267.36353
23-09-14,390,23767.7845
23-09-14,405,24021.57425
23-09-14,420,24120.23432
23-09-14,435,24392.47683
23-09-14,450,24686.39325
23-09-14,465,24747.48403
23-09-14,480,24326.69421
23-09-14,495,23932.90745
23-09-14,510,23780.17355
23-09-14,525,23382.19975
23-09-14,540,22592.32735
23-09-14,555,22963.17992
23-09-14,570,22225.31198
23-09-14,585,22461.79063
23-09-14,600,22563.45484
23-09-14,615,23056.24001
23-09-14,630,23519.48498
23-09-14,645,23723.48264
23-09-14,660,23682.65441
23-09-14,675,23530.42087
23-09-14,690,23279.37789
23-09-14,705,22823.10592
23-09-14,720,21836.02494
23-09-14,735,21644.2359
23-09-14,750,21906.16194
23-09-14,765,21708.32779
23-09-14,780,21508.53005
23-09-14,795,21474.66975
23-09-14,810,21225.0159
23-09-14,825,20799.57088
23-09-14,840,20645.94746
23-09-14,855,20130.38609
23-09-14,870,20180.87396
23-09-14,885,20069.79841
23-09-14,900,19689.6338
23-09-14,915,19561.88896
23-09-14,930,19184.19821
23-09-14,945,18316.69237
23-09-14,960,17846.59097
23-09-14,975,17798.11767
23-09-14,990,17990.91269
23-09-14,1005,18685.81026
23-09-14,1020,18883.96379
23-09-14,1035,18996.62799
23-09-14,1050,19052.55515
23-09-14,1065,18650.65066
23-09-14,1080,18552.97902
23-09-14,1095,17963.84665
23-09-14,1110,17619.63566
23-09-14,1125,17375.7918
23-09-14,1140,17277.95902
23-09-14,1155,17017.96732
23-09-14,1170,16648.3778
23-09-14,1185,16121.37719
23-09-14,1200,15101.2311
23-09-14,1215,14322.74836
23-09-14,1230,14243.52624
23-09-14,1245,14074.97352
23-09-14,1260,13916.45534
23-09-14,1275,14008.80833
23-09-14,1290,13869.53394
23-09-14,1305,13806.99865
23-09-14,1320,13631.70576
24-09-14,-105,12746.28466
24-09-14,-90,12647.01959
24-09-14,-75,12382.69264
24-09-14,-60,12322.6353
24-09-14,-45,12506.4276
24-09-14,-30,12628.84875
24-09-14,-15,12539.04911
24-09-14,0,12479.21651
24-09-14,15,12577.9332
24-09-14,30,12752.29702
24-09-14,45,12652.00999
24-09-14,60,12693.92428
24-09-14,75,12692.09615
24-09-14,90,12557.59586
24-09-14,105,12338.23327
24-09-14,120,12429.26157
24-09-14,135,12293.12205
24-09-14,150,12515.22665
24-09-14,165,13019.10354
24-09-14,180,13701.64957
24-09-14,195,13976.64012
24-09-14,210,14196.84823
24-09-14,225,14592.42807
24-09-14,240,15825.37948
24-09-14,255,18501.81453
24-09-14,270,19996.47971
24-09-14,285,20996.8184
24-09-14,300,21597.83662
24-09-14,315,22455.54133
24-09-14,330,22388.32517
24-09-14,345,22465.11096
24-09-14,360,22735.68618
24-09-14,375,22573.19203
24-09-14,390,23267.52028
24-09-14,405,23388.83616
24-09-14,420,24028.03349
24-09-14,435,23679.35506
24-09-14,450,23866.34328
24-09-14,465,23698.15036
24-09-14,480,23452.83401
24-09-14,495,23179.17732
24-09-14,510,22772.11543
24-09-14,525,22327.18358
24-09-14,540,21616.29889
24-09-14,555,21732.15937
24-09-14,570,21832.90026
24-09-14,585,21850.9796
24-09-14,600,22309.91281
24-09-14,615,22231.09014
24-09-14,630,22375.6002
24-09-14,645,22423.10391
24-09-14,660,22435.76656
24-09-14,675,22284.68187
24-09-14,690,21986.40058
24-09-14,705,22037.31838
24-09-14,720,21066.00248
24-09-14,735,20911.05033
24-09-14,750,20950.3106
24-09-14,765,20811.22932
24-09-14,780,20555.32306
24-09-14,795,20574.65282
24-09-14,810,19975.20944
24-09-14,825,20134.0148
24-09-14,840,19930.86506
24-09-14,855,19513.28653
24-09-14,870,19723.02864
24-09-14,885,19986.98502
24-09-14,900,19704.60301
24-09-14,915,19283.28494
24-09-14,930,19093.04883
24-09-14,945,18302.47767
24-09-14,960,17977.09924
24-09-14,975,17814.45671
24-09-14,990,17948.97085
24-09-14,1005,18378.85765
24-09-14,1020,18881.86726
24-09-14,1035,19098.29509
24-09-14,1050,19178.58754
24-09-14,1065,19158.33835
24-09-14,1080,19163.61105
24-09-14,1095,18490.97543
24-09-14,1110,18326.47086
24-09-14,1125,18094.05269
24-09-14,1140,17801.76137
24-09-14,1155,17456.66996
24-09-14,1170,16654.8296
24-09-14,1185,16027.71977
24-09-14,1200,14906.63487
24-09-14,1215,13991.60475
24-09-14,1230,13992.56295
24-09-14,1245,13915.95322
24-09-14,1260,13743.9417
24-09-14,1275,13695.90981
24-09-14,1290,13462.1553
24-09-14,1305,13306.74873
24-09-14,1320,13460.36215
25-09-14,-105,13180.96794
25-09-14,-90,12821.68682
25-09-14,-75,12546.53739
25-09-14,-60,12269.12733
25-09-14,-45,12518.71143
25-09-14,-30,12579.67294
25-09-14,-15,12610.85798
25-09-14,0,12359.80256
25-09-14,15,12310.95369
25-09-14,30,12138.07374
25-09-14,45,12161.13959
25-09-14,60,12415.24358
25-09-14,75,12531.5675
25-09-14,90,12470.40014
25-09-14,105,12335.96238
25-09-14,120,12466.17854
25-09-14,135,12790.26503
25-09-14,150,12753.39278
25-09-14,165,13110.62195
25-09-14,180,13273.73911
25-09-14,195,13733.34705
25-09-14,210,14011.94099
25-09-14,225,14784.34895
25-09-14,240,15679.45987
25-09-14,255,18535.63991
25-09-14,270,20255.6198
25-09-14,285,21464.31329
25-09-14,300,22348.54456
25-09-14,315,22940.14636
25-09-14,330,23199.82765
25-09-14,345,23590.92675
25-09-14,360,23741.64259
25-09-14,375,23358.20764
25-09-14,390,23902.12254
25-09-14,405,24308.82479
25-09-14,420,24179.1309
25-09-14,435,24217.57037
25-09-14,450,24568.2045
25-09-14,465,24483.46846
25-09-14,480,24288.09326
25-09-14,495,24098.79426
25-09-14,510,23855.10227
25-09-14,525,23871.90498
25-09-14,540,23220.91777
25-09-14,555,22853.02354
25-09-14,570,22164.09259
25-09-14,585,22417.70776
25-09-14,600,22748.5575
25-09-14,615,22772.77021
25-09-14,630,23046.10877
25-09-14,645,23287.04636
25-09-14,660,23279.70998
25-09-14,675,23035.42956
25-09-14,690,22429.1655
25-09-14,705,21897.41468
25-09-14,720,21533.24178
25-09-14,735,21548.25561
25-09-14,750,21676.2442
25-09-14,765,21713.1153
25-09-14,780,21376.15408
25-09-14,795,21318.14138
25-09-14,810,21106.9669
25-09-14,825,20768.79936
25-09-14,840,20674.97162
25-09-14,855,20071.39266
25-09-14,870,20092.06326
25-09-14,885,20065.00125
25-09-14,900,20334.49373
25-09-14,915,19655.7152
25-09-14,930,19563.90272
25-09-14,945,18960.72408
25-09-14,960,18367.53109
25-09-14,975,18646.93947
25-09-14,990,18952.66017
25-09-14,1005,19120.31232
25-09-14,1020,19599.13625
25-09-14,1035,19377.38151
25-09-14,1050,19468.28641
25-09-14,1065,19191.72638
25-09-14,1080,18903.5579
25-09-14,1095,18065.09593
25-09-14,1110,18028.20351
25-09-14,1125,17761.88934
25-09-14,1140,17468.63996
25-09-14,1155,17468.35155
25-09-14,1170,17138.27851
25-09-14,1185,16316.79634
25-09-14,1200,14725.44668
25-09-14,1215,13951.22076
25-09-14,1230,13740.44899
25-09-14,1245,13569.27871
25-09-14,1260,13304.87946
25-09-14,1275,13400.69381
25-09-14,1290,13309.18085
25-09-14,1305,13264.45182
25-09-14,1320,13163.8503
26-09-14,-105,13272.30244
26-09-14,-90,12887.70691
26-09-14,-75,12322.15146
26-09-14,-60,12011.94892
26-09-14,-45,12229.56058
26-09-14,-30,12376.72919
26-09-14,-15,12404.21489
26-09-14,0,12417.66546
26-09-14,15,12355.99584
26-09-14,30,12374.00206
26-09-14,45,12543.24991
26-09-14,60,12631.9391
26-09-14,75,12643.97424
26-09-14,90,12476.0671
26-09-14,105,12496.49594
26-09-14,120,12457.41829
26-09-14,135,12089.30908
26-09-14,150,12358.87915
26-09-14,165,12740.45875
26-09-14,180,13319.81975
26-09-14,195,13854.49717
26-09-14,210,14098.27802
26-09-14,225,14626.09485
26-09-14,240,15486.55949
26-09-14,255,18022.64819
26-09-14,270,19523.64236
26-09-14,285,20246.26043
26-09-14,300,21810.43796
26-09-14,315,22983.68838
26-09-14,330,23412.97293
26-09-14,345,23394.00405
26-09-14,360,22714.02208
26-09-14,375,21803.96556
26-09-14,390,23149.33083
26-09-14,405,24006.41506
26-09-14,420,24157.78839
26-09-14,435,24033.94692
26-09-14,450,23959.63785
26-09-14,465,23863.43416
26-09-14,480,23969.20813
26-09-14,495,23704.76568
26-09-14,510,23759.68191
26-09-14,525,23145.37604
26-09-14,540,22977.87675
26-09-14,555,22547.09968
26-09-14,570,22376.32509
26-09-14,585,22322.25185
26-09-14,600,22368.54577
26-09-14,615,22367.01711
26-09-14,630,22111.90667
26-09-14,645,21970.39715
26-09-14,660,21990.44149
26-09-14,675,22098.66
26-09-14,690,22127.87525
26-09-14,705,21820.11844
26-09-14,720,21046.66017
26-09-14,735,20834.37735
26-09-14,750,20685.92628
26-09-14,765,20501.48292
26-09-14,780,20380.56261
26-09-14,795,20119.1611
26-09-14,810,19911.92245
26-09-14,825,19656.74094
26-09-14,840,19545.76652
26-09-14,855,19366.24261
26-09-14,870,19391.14153
26-09-14,885,19223.21379
26-09-14,900,19406.74933
26-09-14,915,19190.4011
26-09-14,930,19064.74199
26-09-14,945,18840.90545
26-09-14,960,18097.25234
26-09-14,975,17959.0586
26-09-14,990,18122.6853
26-09-14,1005,18506.35963
26-09-14,1020,18658.33123
26-09-14,1035,18417.46305
26-09-14,1050,18295.70562
26-09-14,1065,18148.97696
26-09-14,1080,18042.95286
26-09-14,1095,17610.16585
26-09-14,1110,17015.76873
26-09-14,1125,17059.67343
26-09-14,1140,16779.40264
26-09-14,1155,16458.85356
26-09-14,1170,15943.06057
26-09-14,1185,15103.18682
26-09-14,1200,13531.65909
26-09-14,1215,12377.55534
26-09-14,1230,11981.94769
26-09-14,1245,11492.70305
26-09-14,1260,11324.99626
26-09-14,1275,11278.06434
26-09-14,1290,11140.765
26-09-14,1305,11152.83988
26-09-14,1320,11133.49132
27-09-14,-105,10917.17504
27-09-14,-90,10956.94589
27-09-14,-75,10840.01143
27-09-14,-60,10780.95927
27-09-14,-45,10733.50325
27-09-14,-30,10550.57444
27-09-14,-15,10609.71016
27-09-14,0,10419.24083
27-09-14,15,10302.32562
27-09-14,30,10183.19644
27-09-14,45,10159.29546
27-09-14,60,10317.43833
27-09-14,75,10253.67009
27-09-14,90,10221.32932
27-09-14,105,10108.77247
27-09-14,120,10075.65256
27-09-14,135,10156.77228
27-09-14,150,10405.03526
27-09-14,165,10644.70283
27-09-14,180,10905.67889
27-09-14,195,11134.81501
27-09-14,210,11405.45683
27-09-14,225,11372.59631
27-09-14,240,11526.60312
27-09-14,255,12197.71611
27-09-14,270,12736.49611
27-09-14,285,12789.72458
27-09-14,300,12786.61238
27-09-14,315,13181.06906
27-09-14,330,13386.17268
27-09-14,345,13006.2452
27-09-14,360,13328.77272
27-09-14,375,13399.07592
27-09-14,390,13322.90053
27-09-14,405,13550.36306
27-09-14,420,13673.53379
27-09-14,435,13920.83487
27-09-14,450,14009.01405
27-09-14,465,13877.72666
27-09-14,480,13768.21911
27-09-14,495,13958.56587
27-09-14,510,13669.78909
27-09-14,525,13527.71408
27-09-14,540,13548.87249
27-09-14,555,13798.88978
27-09-14,570,13531.54159
27-09-14,585,13527.76419
27-09-14,600,13574.44639
27-09-14,615,13639.68372
27-09-14,630,13470.53354
27-09-14,645,13556.18807
27-09-14,660,13271.25196
27-09-14,675,12962.10631
27-09-14,690,13060.18264
27-09-14,705,12691.07322
27-09-14,720,12096.87355
27-09-14,735,11957.15803
27-09-14,750,11931.74816
27-09-14,765,11601.5071
27-09-14,780,11600.9458
27-09-14,795,11655.50921
27-09-14,810,11760.48164
27-09-14,825,11827.33865
27-09-14,840,12024.69254
27-09-14,855,11901.25011
27-09-14,870,11901.50851
27-09-14,885,11838.29489
27-09-14,900,11826.98411
27-09-14,915,11735.08821
27-09-14,930,11809.61323
27-09-14,945,11931.26613
27-09-14,960,12057.39706
27-09-14,975,12178.51409
27-09-14,990,12290.93751
27-09-14,1005,12374.12784
27-09-14,1020,12541.39671
27-09-14,1035,12355.66327
27-09-14,1050,12410.02594
27-09-14,1065,12186.42467
27-09-14,1080,11998.52518
27-09-14,1095,11706.27705
27-09-14,1110,11521.66158
27-09-14,1125,11270.28097
27-09-14,1140,11112.02889
27-09-14,1155,11082.86059
27-09-14,1170,11099.74273
27-09-14,1185,10979.39247
27-09-14,1200,10764.12749
27-09-14,1215,10379.77588
27-09-14,1230,10180.43151
27-09-14,1245,9788.823257
27-09-14,1260,9568.955469
27-09-14,1275,9558.645624
27-09-14,1290,9537.422451
27-09-14,1305,9421.952984
27-09-14,1320,9374.682366
28-09-14,-105,9281.518529
28-09-14,-90,9270.746073
28-09-14,-75,9324.261324
28-09-14,-60,9356.110199
28-09-14,-45,9366.100636
28-09-14,-30,9431.488871
28-09-14,-15,9331.974252
28-09-14,0,9244.879269
28-09-14,15,8901.437715
28-09-14,30,8885.660083
28-09-14,45,8863.846309
28-09-14,60,8908.654354
28-09-14,75,9029.858728
28-09-14,90,9096.668548
28-09-14,105,9103.667192
28-09-14,120,9163.117877
28-09-14,135,9198.559653
28-09-14,150,9307.11372
28-09-14,165,9576.789869
28-09-14,180,9751.760065
28-09-14,195,10010.60484
28-09-14,210,10290.35085
28-09-14,225,10277.79442
28-09-14,240,10369.44906
28-09-14,255,10632.28892
28-09-14,270,10790.40806
28-09-14,285,10778.63976
28-09-14,300,10720.62434
28-09-14,315,11052.91799
28-09-14,330,11358.07739
28-09-14,345,11346.78679
28-09-14,360,11419.66137
28-09-14,375,11370.31457
28-09-14,390,11459.27309
28-09-14,405,11480.12793
28-09-14,420,11491.55028
28-09-14,435,11786.47497
28-09-14,450,11759.6795
28-09-14,465,11567.72495
28-09-14,480,11657.63448
28-09-14,495,11660.02191
28-09-14,510,11564.53213
28-09-14,525,11621.66677
28-09-14,540,11720.11187
28-09-14,555,11721.10142
28-09-14,570,11674.50142
28-09-14,585,11660.91802
28-09-14,600,11682.0566
28-09-14,615,11769.11082
28-09-14,630,11901.34521
28-09-14,645,11697.8467
28-09-14,660,11562.43976
28-09-14,675,11404.578
28-09-14,690,11202.09251
28-09-14,705,11184.41529
28-09-14,720,11250.8351
28-09-14,735,11290.33378
28-09-14,750,11299.14643
28-09-14,765,11336.91941
28-09-14,780,11402.50822
28-09-14,795,11473.59844
28-09-14,810,11602.25034
28-09-14,825,11735.83955
28-09-14,840,11700.19684
28-09-14,855,11510.50807
28-09-14,870,11281.63118
28-09-14,885,11465.06843
28-09-14,900,11498.83627
28-09-14,915,11451.4597
28-09-14,930,11343.99483
28-09-14,945,11521.86672
28-09-14,960,11643.51409
28-09-14,975,11709.5364
28-09-14,990,11721.3854
28-09-14,1005,11794.80594
28-09-14,1020,11994.11229
28-09-14,1035,11952.99991
28-09-14,1050,11699.94107
28-09-14,1065,11649.02317
28-09-14,1080,11604.85328
28-09-14,1095,11665.22317
28-09-14,1110,11624.73647
28-09-14,1125,11578.05431
28-09-14,1140,11382.36445
28-09-14,1155,11451.11209
28-09-14,1170,11858.63796
28-09-14,1185,11852.15546
28-09-14,1200,11836.46432
28-09-14,1215,11961.95366
28-09-14,1230,12195.33082
28-09-14,1245,12108.64932
28-09-14,1260,12010.20151
28-09-14,1275,12006.98948
28-09-14,1290,11858.34435
28-09-14,1305,11870.70338
28-09-14,1320,11969.30057
29-09-14,-105,12086.22371
29-09-14,-90,12014.69413
29-09-14,-75,11640.26626
29-09-14,-60,11597.08719
29-09-14,-45,11690.02825
29-09-14,-30,12082.06959
29-09-14,-15,12235.9849
29-09-14,0,12168.43343
29-09-14,15,12105.84199
29-09-14,30,12143.86985
29-09-14,45,11943.7065
29-09-14,60,11677.67598
29-09-14,75,11653.53653
29-09-14,90,11730.66758
29-09-14,105,11700.83912
29-09-14,120,11788.8273
29-09-14,135,12258.56087
29-09-14,150,12678.65454
29-09-14,165,13045.53312
29-09-14,180,13348.0403
29-09-14,195,13881.92715
29-09-14,210,14453.33425
29-09-14,225,15210.77934
29-09-14,240,16562.67767
29-09-14,255,18955.33478
29-09-14,270,20327.74339
29-09-14,285,21049.66218
29-09-14,300,21691.76328
29-09-14,315,22306.42472
29-09-14,330,23188.0186
29-09-14,345,23718.31569
29-09-14,360,23799.81792
29-09-14,375,23770.81962
29-09-14,390,24393.73982
29-09-14,405,24640.51704
29-09-14,420,24613.50669
29-09-14,435,25028.59756
29-09-14,450,25433.87534
29-09-14,465,25202.29032
29-09-14,480,24827.7493
29-09-14,495,24577.56453
29-09-14,510,24435.80523
29-09-14,525,23583.27436
29-09-14,540,22989.72372
29-09-14,555,23055.46583
29-09-14,570,23238.78778
29-09-14,585,23281.49931
29-09-14,600,23562.10946
29-09-14,615,23726.96189
29-09-14,630,23788.95044
29-09-14,645,23606.45001
29-09-14,660,23539.5526
29-09-14,675,23288.87098
29-09-14,690,23061.99038
29-09-14,705,22527.33143
29-09-14,720,21038.74221
29-09-14,735,20889.95972
29-09-14,750,21258.95029
29-09-14,765,21755.38549
29-09-14,780,21537.06259
29-09-14,795,21899.55589
29-09-14,810,21449.63811
29-09-14,825,21223.60202
29-09-14,840,20664.0762
29-09-14,855,20187.33872
29-09-14,870,20149.43268
29-09-14,885,19994.06667
29-09-14,900,19635.98766
29-09-14,915,19068.82753
29-09-14,930,18627.5334
29-09-14,945,18239.67142
29-09-14,960,18000.10859
29-09-14,975,17954.34658
29-09-14,990,18446.10272
29-09-14,1005,19165.43239
29-09-14,1020,19546.43597
29-09-14,1035,19676.13672
29-09-14,1050,19741.80878
29-09-14,1065,19625.04168
29-09-14,1080,19121.72853
29-09-14,1095,18353.04944
29-09-14,1110,18374.62675
29-09-14,1125,18308.31029
29-09-14,1140,18160.6856
29-09-14,1155,17701.51487
29-09-14,1170,17092.29371
29-09-14,1185,16197.36355
29-09-14,1200,15050.4796
29-09-14,1215,14442.64042
29-09-14,1230,14391.22747
29-09-14,1245,14184.10846
29-09-14,1260,14182.72131
29-09-14,1275,14225.36284
29-09-14,1290,14165.11135
29-09-14,1305,14002.16706
29-09-14,1320,13934.55414
30-09-14,-105,13668.31815
30-09-14,-90,13219.58555
30-09-14,-75,12802.61084
30-09-14,-60,12655.51427
30-09-14,-45,12555.98656
30-09-14,-30,12827.13679
30-09-14,-15,12826.80759
30-09-14,0,12768.50105
30-09-14,15,12849.9328
30-09-14,30,12924.0823
30-09-14,45,13011.44814
30-09-14,60,12852.61746
30-09-14,75,13133.37396
30-09-14,90,13161.0061
30-09-14,105,12775.71705
30-09-14,120,12702.89283
30-09-14,135,12626.56635
30-09-14,150,13189.17916
30-09-14,165,13354.55907
30-09-14,180,13622.80819
30-09-14,195,14595.12924
30-09-14,210,14958.90333
30-09-14,225,15417.99279
30-09-14,240,16317.44089
30-09-14,255,18792.35548
30-09-14,270,20548.91174
30-09-14,285,21311.97695
30-09-14,300,22064.27431
30-09-14,315,22794.57832
30-09-14,330,23425.64919
30-09-14,345,23498.27464
30-09-14,360,23647.68239
30-09-14,375,23574.80512
30-09-14,390,24219.35365
30-09-14,405,24283.76432
30-09-14,420,24135.80805
30-09-14,435,24268.40949
30-09-14,450,24735.39639
30-09-14,465,24809.33921
30-09-14,480,24739.46587
30-09-14,495,24513.12516
30-09-14,510,24168.46985
30-09-14,525,24014.61902
30-09-14,540,23587.99302
30-09-14,555,22901.19522
30-09-14,570,22531.20766
30-09-14,585,22199.52138
30-09-14,600,22288.10875
30-09-14,615,22913.4934
30-09-14,630,22844.03243
30-09-14,645,22902.76385
30-09-14,660,23035.42626
30-09-14,675,23065.84803
30-09-14,690,22735.28404
30-09-14,705,22231.54047
30-09-14,720,21551.74412
30-09-14,735,21660.01436
30-09-14,750,21649.3671
30-09-14,765,21236.28637
30-09-14,780,20800.99422
30-09-14,795,20680.14937
30-09-14,810,20311.71751
30-09-14,825,20138.05866
30-09-14,840,19980.76188
30-09-14,855,19785.0867
30-09-14,870,20014.27645
30-09-14,885,19852.40702
30-09-14,900,19546.87833
30-09-14,915,19388.48739
30-09-14,930,19115.58463
30-09-14,945,18551.46923
30-09-14,960,17918.18473
30-09-14,975,18001.93039
30-09-14,990,18452.53449
30-09-14,1005,19276.43532
30-09-14,1020,19627.12711
30-09-14,1035,19646.09632
30-09-14,1050,19442.49681
30-09-14,1065,19225.01806
30-09-14,1080,19070.64686
30-09-14,1095,18755.55607
30-09-14,1110,18423.76077
30-09-14,1125,18023.87619
30-09-14,1140,17599.42844
30-09-14,1155,17198.27148
30-09-14,1170,16460.53312
30-09-14,1185,15810.48577
30-09-14,1200,14774.37727
30-09-14,1215,13919.31108
30-09-14,1230,13879.50281
30-09-14,1245,13749.48564
30-09-14,1260,13497.74069
30-09-14,1275,13412.42837
30-09-14,1290,13424.51718
30-09-14,1305,13571.35007
30-09-14,1320,13657.84739
01-10-14,-105,13643.89007
01-10-14,-90,13565.56609
01-10-14,-75,13284.99278
01-10-14,-60,13131.55572
01-10-14,-45,12931.03091
01-10-14,-30,12894.26294
01-10-14,-15,12977.04335
01-10-14,0,12901.97368
01-10-14,15,12625.79444
01-10-14,30,12609.65439
01-10-14,45,12686.75628
01-10-14,60,12733.00693
01-10-14,75,12737.7699
01-10-14,90,12853.58443
01-10-14,105,13161.78938
01-10-14,120,13179.43282
01-10-14,135,13455.90964
01-10-14,150,13839.93811
01-10-14,165,14067.33707
01-10-14,180,14246.52617
01-10-14,195,14422.00073
01-10-14,210,14903.4418
01-10-14,225,15700.48912
01-10-14,240,16811.26423
01-10-14,255,19160.88633
01-10-14,270,20427.44819
01-10-14,285,21580.14948
01-10-14,300,22594.45916
01-10-14,315,23295.38654
01-10-14,330,23973.21852
01-10-14,345,24017.84773
01-10-14,360,24451.73092
01-10-14,375,24475.945
01-10-14,390,25384.01506
01-10-14,405,25605.08931
01-10-14,420,25281.98726
01-10-14,435,25275.38881
01-10-14,450,25608.59171
01-10-14,465,25407.30022
01-10-14,480,25293.23209
01-10-14,495,25289.10879
01-10-14,510,24592.90083
01-10-14,525,24348.62283
01-10-14,540,23922.36579
01-10-14,555,24189.55984
01-10-14,570,24290.84656
01-10-14,585,23371.6858
01-10-14,600,23934.79043
01-10-14,615,24136.04415
01-10-14,630,24185.69494
01-10-14,645,24183.18594
01-10-14,660,23815.1668
01-10-14,675,23791.59728
01-10-14,690,23559.81765
01-10-14,705,22928.27774
01-10-14,720,22234.7239
01-10-14,735,22401.50501
01-10-14,750,22450.66696
01-10-14,765,22733.98619
01-10-14,780,22249.6289
01-10-14,795,22149.64817
01-10-14,810,22215.73776
01-10-14,825,21775.2752
01-10-14,840,21597.66454
01-10-14,855,21509.25006
01-10-14,870,21773.04267
01-10-14,885,21532.21258
01-10-14,900,21704.75823
01-10-14,915,21510.92563
01-10-14,930,21221.17891
01-10-14,945,20033.15409
01-10-14,960,19878.96083
01-10-14,975,19881.23267
01-10-14,990,20359.39383
01-10-14,1005,20662.77184
01-10-14,1020,20975.64767
01-10-14,1035,21119.56998
01-10-14,1050,21193.61052
01-10-14,1065,21172.5111
01-10-14,1080,20947.21572
01-10-14,1095,20227.85736
01-10-14,1110,19804.06854
01-10-14,1125,19705.81806
01-10-14,1140,19578.618
01-10-14,1155,19543.51909
01-10-14,1170,18937.78132
01-10-14,1185,18132.30798
01-10-14,1200,16813.82159
01-10-14,1215,16160.14389
01-10-14,1230,15728.91009
01-10-14,1245,15299.40137
01-10-14,1260,15059.11084
01-10-14,1275,15190.10762
01-10-14,1290,15320.02131
01-10-14,1305,15274.45326
01-10-14,1320,15051.05271
02-10-14,-105,14889.74255
02-10-14,-90,14632.72579
02-10-14,-75,14495.35854
02-10-14,-60,14305.77122
02-10-14,-45,14144.74646
02-10-14,-30,14148.03505
02-10-14,-15,14018.14908
02-10-14,0,13998.85249
02-10-14,15,14021.70889
02-10-14,30,13973.0847
02-10-14,45,13965.03143
02-10-14,60,14000.6464
02-10-14,75,14132.71142
02-10-14,90,14201.46893
02-10-14,105,14142.53091
02-10-14,120,13998.08349
02-10-14,135,13935.12547
02-10-14,150,14422.49906
02-10-14,165,14921.53094
02-10-14,180,15615.10057
02-10-14,195,15942.29364
02-10-14,210,16406.45094
02-10-14,225,16825.90152
02-10-14,240,17758.10718
02-10-14,255,20406.71012
02-10-14,270,21932.64424
02-10-14,285,22854.44012
02-10-14,300,23931.35358
02-10-14,315,24862.05973
02-10-14,330,25566.84452
02-10-14,345,26247.28792
02-10-14,360,26193.80458
02-10-14,375,25993.9863
02-10-14,390,26676.31517
02-10-14,405,27365.79094
02-10-14,420,27240.99869
02-10-14,435,26970.03583
02-10-14,450,27542.57773
02-10-14,465,27464.03593
02-10-14,480,27509.04761
02-10-14,495,26920.75333
02-10-14,510,26696.0215
02-10-14,525,26365.11348
02-10-14,540,25529.53136
02-10-14,555,25173.38851
02-10-14,570,25193.13754
02-10-14,585,24742.84734
02-10-14,600,25069.0623
02-10-14,615,25455.67817
02-10-14,630,25855.54637
02-10-14,645,25780.60881
02-10-14,660,26011.98978
02-10-14,675,25464.37676
02-10-14,690,24856.11409
02-10-14,705,24275.36081
02-10-14,720,23497.07791
02-10-14,735,23817.3267
02-10-14,750,24347.75214
02-10-14,765,23916.54077
02-10-14,780,23590.32961
02-10-14,795,23359.21542
02-10-14,810,23274.07232
02-10-14,825,22777.6407
02-10-14,840,22349.4507
02-10-14,855,21661.60443
02-10-14,870,21506.00367
02-10-14,885,21706.37246
02-10-14,900,21547.52755
02-10-14,915,21256.6197
02-10-14,930,20858.23864
02-10-14,945,20586.76834
02-10-14,960,20256.86555
02-10-14,975,20408.12328
02-10-14,990,20904.52832
02-10-14,1005,21222.44789
02-10-14,1020,21373.06361
02-10-14,1035,21204.29662
02-10-14,1050,21001.15978
